ID,Date,Time,Headline,News,Source,Field,Reaction/Sentiment,Polarity,Subjectivity
925,2015-11-11,08:04:10,China shoppers take up baton as pain deepens for old economy,"China's consumers are gradually picking up the baton from the traditional economic engines of manufacturing and real estate, data released on",online_post_545,Finance,0.5827531697999999,0.13333333333333333,0.4166666666666667
929,2015-11-11,08:07:15,"Microsoft Lumia 950 XL, Lumia 950, Lumia 550, Surface Pro 4 ...","Check out the release date, price and availability details specific to the Microsoft Lumia 950 XL, Lumia 950, Lumia 550 and Surface Pro 4.",new_channel_717,Tech,0.5373660304,0.0,0.125
66189,2015-11-11,08:14:00,Boris Johnson's Palestine visit axed due to 'misinformed' pro-Israel position,Boris Johnson's Palestine visit fell apart after organisers cancelled meetings and accused him of adopting a &quot;misinformed and disrespectful&quot; pro-Israel stance. ,online_post_1451,International,0.509883587,0.0,0.0
945,2015-11-11,08:20:13,"Xi's attendance at G20, APEC meetings to promote global economic ...","BEIJING, Nov. 11 (Xinhua) -- Chinese President Xi Jinping's scheduled attendance at an upcoming G20 summit and the Asia-Pacific Economic",online_post_1798,Finance,0.6107538625,0.1,0.1
1035,2015-11-11,08:20:18,K3 Helps Navigate Tech Labyrinth at 'Microsoft Future Decoded',"November 9, 2015 -- London, UK -- The largest event in the Relevant Products/Services calendar will be marked with an interactive labyrinth",journal_1091,Tech,0.47,0.25,0.75
63680,2015-11-11,,Boris Johnson's Palestine visit axed due to 'misinformed' pro-Israel position,Boris Johnson's Palestine visit fell apart after organisers cancelled meetings and accused him of adopting a &quot;misinformed and disrespectful&quot; pro-Israel stance. ,journal_1514,International,0.31988358699999997,0.0,0.0
1003,2015-11-11,08:40:09,Can the Chinese Consumer Boost the Economy?,"Ana Armstrong, chief executive officer at Armstrong Investment Managers, discusses China's economy, the push for growth through consumers",new_channel_175,Finance,0.5196165054999999,0.0,0.0
948,2015-11-11,08:41:10,Chinese Economy Diverges Further in October,"BEIJING""""""China's two-track economy diverged further in October as the nation's once-mighty industrial sector continued to struggle while",online_post_1758,Finance,0.5333145096999999,0.0,0.5
62223,2015-11-11,08:46:00,Boris Johnson's Palestine visit axed due to 'misinformed' pro-Israel position,Boris Johnson's Palestine visit fell apart after organisers cancelled meetings and accused him of adopting a &quot;misinformed and disrespectful&quot; pro-Israel stance. ,journal_1609,International,0.509883587,0.0,0.0
936,2015-11-11,08:46:16,Microsoft to offer foreign holiday home for customer data,"Microsoft will allow foreign customers to hold data in new European facilities designed to shield customers from US government surveillance,",online_post_545,Tech,0.4655677778,0.0037878787878787845,0.1931818181818182
937,2015-11-11,08:49:19,Hot and Soars Stocks- Rockwell Automation Inc. (NYSE:ROK ...,"Microsoft Corporation (NASDAQ:MSFT) has price volatility of 1.75% in last 5 days trading session, while firm closed at $53.51 are plunging",online_post_1349,Tech,0.4132779527,-0.10000000000000002,0.18888888888888888
938,2015-11-11,08:50:09,Household debt makes economy fragile,"Govt stimulus programs to get economy going again, that create more household debt, may make the economy worse in the long-run.",new_channel_142,Finance,0.4122319353,0.04999999999999999,0.55
63685,2015-11-11,08:53:00,Boris Johnson's Palestine visit axed due to 'misinformed' pro-Israel position,,new_channel_1465,International,0.31988358699999997,0.0,0.0
940,2015-11-11,08:56:11,Can the Chinese Consumer Boost the Economy?,"11 -- Ana Armstrong, chief executive officer at Armstrong Investment Managers, discusses China's economy, the push for growth through",journal_1901,Finance,0.5387356421,0.0,0.0
62227,2015-11-11,08:57:00,Boris Johnson's Palestine visit axed due to 'misinformed' pro-Israel position,Boris Johnson's Palestine visit fell apart after organisers cancelled meetings and accused him of adopting a &quot;misinformed and disrespectful&quot; pro-Israel stance. ,online_post_1418,International,0.509883587,0.0,0.0
1175,2015-11-11,09:00:13,Republican presidential hopefuls discuss the economy in Milwaukee,"The candidates immediately plunged into economic policy. Although disagreeing on finer points, every candidate prescribed tax and spending",journal_925,Finance,0.520766989,0.2,0.2
955,2015-11-11,09:00:15,"With Microsoft Office 2016, Collaboration Is Simpler","Collaboration brings ease, but the process itself can be frustrating without method. Well it doesn't have to be, with Microsoft's new app,",online_post_993,Tech,0.6907181740999999,-0.13181818181818183,0.6772727272727272
979,2015-11-11,09:00:17,Microsoft CEO Satya Nadella to co-chair the World Economic Forum ...,"India-origin chief of Microsoft Satya Nadella will co-chair the World Economic Forum (WEF) annual meet in January, an event that is likely to be",new_channel_130,Tech,0.47919294380000005,0.1,0.6
939,2015-11-11,09:01:10,Mixed data puts Chinese economy on shaky ground,"More disappointing data releases for October show China's economy is on a downward trend, with retail sales for the month one of very few",journal_1901,Finance,0.423910709,-0.12,0.44333333333333336
1109,2015-11-11,09:03:00,Tim Cook isn’t impressed by Microsoft’s Surface Book,"Although Apple and Microsoft are often business partners, there’s also an undeniable competitiveness between them. A quick look back at the adverts that painted Macs and PCs as very different pieces of machinery shows how far Apple went to differentiate itself. That doesn’t seem to have changed much in recent years, with Tim Cook lately quoted as saying he thought the Microsoft Surface Book was ",online_post_441,Tech,0.5079541302,0.022222222222222227,0.5216666666666667
1103,2015-11-11,09:13:00,"Microsoft, Box co-develop Windows 10 app with deep Office ties","On Wednesday, Microsoft continued its neutral approach toward cloud storage providers by partnering with Box, which has launched its own universal app for Windows 10. In April, Box announced at Microsoft's Build conference that it was working with Microsoft to develop a Windows 10 app. That partnership has now come to fruition, with the scheduled release of the app in the Windows Store today ",online_post_1108,Tech,0.6851381456,0.3,0.5
984,2015-11-11,09:20:15,Cloud-Computing: Microsoft geht in die deutsche Wolke,Deutsche Unternehmen fordern schon lange einen besseren Schutz ihrer Daten im Netz. Nun startet Microsoft mit der Deutschen Telekom ein,online_post_1783,,0.4941688243,0.0,0.0
965,2015-11-11,09:20:17,Microsoft Surface Book embodies the 'ultimate laptop' concept,"When Microsoft introduced Surface Pro, the tablet became an instant hit with its Ultrabook idea packed into a tablet never tried before. Surface",online_post_724,Tech,0.4592422303,0.0,0.6666666666666666
966,2015-11-11,09:20:18,Latest phase of Microsoft Data Centre expansion complete,"Microsoft has just announced that the latest phase of expansion for its data centre facilities in Ireland and the Netherlands, both of which serve",journal_749,Tech,0.4761983824,0.5,0.9
949,2015-11-11,09:32:12,SA economy shows signs of health,"Johannesburg - The South African economy is showing signs of health, despite declining, according to the BankservAfrica Economic",new_channel_694,Finance,0.6331587556,0.1,0.1
951,2015-11-11,09:34:15,Microsoft Announces Azure Premium Messaging Preview,"In early September, Microsoft announced a premium tier to its messaging offering known as Azure Service Bus Premium Messaging.",journal_720,Tech,0.6185003681,0.1,0.3
1022,2015-11-11,09:40:09,China October economic activity shows downward pressures persist,Premier Li Keqiang's pledged on Tuesday that the government will maintain policy support for the economy as it faces headwinds caused by a,new_channel_1219,Finance,0.4535332987,0.0,0.0
972,2015-11-11,09:40:15,Microsoft's German headquarters was evacuated after a bomb threat,"Microsoft's German headquarters, located in Lohhof near Munich, were evacuated after a bomb threat was made, The Independent reports.",online_post_218,Tech,0.3757818051,0.03333333333333333,0.17500000000000002
974,2015-11-11,09:40:18,Microsoft to keep German customers' cloud data inside the country ...,Microsoft to keep German customers' cloud data inside the country amid privacy concerns. By: The Associated Press Posted: 11/11/2015 3:24,online_post_1780,Tech,0.45248398700000003,0.0,0.0
962,2015-11-11,09:43:15,Microsoft wants to make Bitcoin easier for banks,"Microsoft no longer solely counts on Windows 10 to pay the bills. With CEO Satya Nadella at the helm, it's also betting heavily on cloud services",new_channel_467,Tech,0.4846129722,-0.2,0.5
954,2015-11-11,09:45:15,Microsoft's German headquarters was evacuated after a bomb threat,"Microsoft's German headquarters, located in Lohhof near Munich, was evacuated after a bomb threat was made, The Independent reports.",online_post_218,Tech,0.3757818051,0.03333333333333333,0.17500000000000002
3775,2015-11-11,09:47:00,Microsoft agrees to store customer data in privacy-minded Germany,"US tech giant Microsoft said Wednesday it is setting up centres to keep customer data in Germany, following a series of US surveillance scandals that have alarmed Europeans. Deutsche Telekom will serve as &quot;custodian&quot; for Microsoft's cloud-based services in Germany and keep data on its home turf, the companies said in separate statements. &quot;All customer data will remain exclusively in Germany ",online_post_35,Tech,0.4269342868,0.0,0.55
1203,2015-11-11,10:00:10,,"&quot;The German economy is expanding solidly,&quot; the ministry wrote in its The slowdown in the Chinese economy and recessions in Brazil and",online_post_914,Finance,0.4650423335,0.0,0.0
961,2015-11-11,10:00:14,Working Zoomers aren't a threat to the economy  we're saving it,"This is part of the Globe and Mail's week-long series on baby boomers and how their spending, investing, health and lifestyle decisions could",online_post_1464,Finance,0.6782173394,0.0,0.0
1070,2015-11-11,10:00:16,Xbox One-Update: Microsoft killt die Kinect-Gestensteuerung,"Wie Microsoft-Manager Mike Ybarra jetzt in einem Interview mit dem Magazin Windows Central erkl""""rt hat, werden beim Release des &quot;New",journal_1979,Tech,0.4413180413,0.0,0.25
